Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/DdEL00GJ,2018.02.24,Ali_Kadim,thomas123456,0-1,2018.02.24,10:16:30,1415,1349,-12,+13,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/qE59Qb9L,2018.02.24,thomas123456,Ali_Kadim,1-0,2018.02.24,10:11:33,1336,1428,+13,-13,Standard,120+1,C51,Time forfeit
Rated bullet game,https://lichess.org/Zly0rt1A,2018.02.24,thomas123456,Masterglass,0-1,2018.02.24,10:05:23,1353,1118,-17,+17,Standard,120+1,B10,Time forfeit
Rated bullet game,https://lichess.org/omRNXUa3,2018.02.24,thomas123456,No-mercy-8,0-1,2018.02.24,09:03:19,1360,1457,-7,+24,Standard,120+1,B32,Time forfeit
Rated bullet game,https://lichess.org/k1IKrECx,2018.02.24,No-mercy-8,thomas123456,0-1,2018.02.24,09:00:08,1507,1346,-50,+14,Standard,120+1,C47,Normal
Rated bullet game,https://lichess.org/L1elxAQh,2018.02.24,Gaspature,thomas123456,1-0,2018.02.24,08:53:58,1365,1356,+10,-10,Standard,120+1,C51,Time forfeit
Rated bullet game,https://lichess.org/9qgIHS8J,2018.02.22,thomas123456,mexilango,0-1,2018.02.22,09:50:30,1371,1230,-15,+15,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/FK6rA8kl,2018.02.22,IgorKh,thomas123456,1-0,2018.02.22,09:43:42,1246,1385,+15,-14,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/cRaoMF1U,2018.02.22,thomas123456,Sorcinger,1-0,2018.02.22,09:39:42,1374,1403,+11,-12,Standard,120+1,C42,Normal
Rated bullet game,https://lichess.org/gxq65pt7,2018.02.22,pari098,thomas123456,0-1,2018.02.22,09:34:13,1363,1363,-11,+11,Standard,120+1,C68,Time forfeit
Rated bullet game,https://lichess.org/vA1WQZjC,2018.02.22,thomas123456,nocashhere,1-0,2018.02.22,09:27:44,1355,1281,+8,-9,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/Gjx6Z9Kh,2018.02.22,JDstone,thomas123456,0-1,2018.02.22,08:58:55,1474,1341,-14,+14,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/3n5oLiLQ,2018.02.22,thomas123456,Lrei,1-0,2018.02.22,08:54:37,1330,1330,+11,-11,Standard,120+1,B03,Normal
Rated blitz game,https://lichess.org/qVLvZqD1,2018.02.15,thomas123456,piriformis,1-0,2018.02.15,10:08:49,1643,1654,+11,-11,Standard,300+3,B90,Time forfeit
Rated blitz game,https://lichess.org/4ZoyGytl,2018.02.15,piriformis,thomas123456,1-0,2018.02.15,09:57:55,1643,1654,+11,-11,Standard,300+3,C54,Normal
Rated blitz game,https://lichess.org/zrHfWZnd,2018.02.07,thomas123456,Ken687,1-0,2018.02.07,11:09:18,1643,1663,+11,-11,Standard,300+3,C08,Normal
Rated blitz game,https://lichess.org/VJDzHaBQ,2018.02.07,Ken687,thomas123456,0-1,2018.02.07,11:05:50,1675,1631,-12,+12,Standard,300+3,A02,Normal
Rated blitz game,https://lichess.org/LXfMrEcO,2018.02.07,thomas123456,Ken687,0-1,2018.02.07,10:57:04,1641,1665,-10,+10,Standard,300+3,C00,Normal
Rated blitz game,https://lichess.org/DaTv14ZM,2018.01.22,SouthAfricaMJ,thomas123456,1-0,2018.01.22,15:40:50,1766,1648,+7,-7,Standard,300+3,C54,Normal
Rated blitz game,https://lichess.org/jnVUAnyF,2018.01.22,stefan-wunderbar,thomas123456,1-0,2018.01.22,15:25:45,1615,1660,+11,-12,Standard,300+3,C88,Normal
Rated blitz game,https://lichess.org/dfrI1EO9,2018.01.21,thomas123456,plevrojohn,0-1,2018.01.21,21:05:29,1669,1714,-9,+9,Standard,300+3,B01,Normal
Rated blitz game,https://lichess.org/OFSB7iMq,2018.01.21,strogoff66,thomas123456,1-0,2018.01.21,20:49:20,1692,1679,+10,-10,Standard,300+3,C51,Normal
Rated blitz game,https://lichess.org/OGlO1Pli,2018.01.19,thomas123456,Air23,1-0,2018.01.19,19:07:34,1669,1655,+10,-10,Standard,300+3,B15,Time forfeit
Rated blitz game,https://lichess.org/hIABICY5,2018.01.19,Air23,thomas123456,1-0,2018.01.19,18:56:16,1644,1680,+11,-11,Standard,300+3,D00,Normal
Rated blitz game,https://lichess.org/8kq7rOhY,2018.01.19,thomas123456,Air23,1-0,2018.01.19,18:44:27,1670,1653,+10,-9,Standard,300+3,B10,Normal
Rated bullet game,https://lichess.org/c5D82bVu,2018.01.17,Soslan91,thomas123456,1-0,2018.01.17,23:34:43,1380,1340,+10,-10,Standard,120+1,C54,Normal
Rated bullet game,https://lichess.org/4W8Hphbv,2018.01.17,thomas123456,Soslan91,0-1,2018.01.17,23:30:40,1349,1371,-9,+9,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/XeEc7O7T,2018.01.17,Soslan91,thomas123456,0-1,2018.01.17,23:25:14,1382,1338,-11,+11,Standard,120+1,C54,Time forfeit
Rated bullet game,https://lichess.org/rGZRGokf,2018.01.17,thomas123456,Soslan91,0-1,2018.01.17,23:20:37,1347,1373,-9,+9,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/aKKql2A5,2018.01.17,mishels,thomas123456,0-1,2018.01.17,23:16:37,1387,1335,-12,+12,Standard,120+1,C22,Normal
Rated bullet game,https://lichess.org/ABnMF9Sf,2018.01.17,thomas123456,sadrashyadier,1-0,2018.01.17,23:15:05,1327,1249,+8,-12,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/6PH0S2xM,2018.01.17,Kris_Kelvin_85,thomas123456,1-0,2018.01.17,23:09:14,1374,1337,+9,-10,Standard,120+1,A01,Time forfeit
Rated blitz game,https://lichess.org/Fl0yqv4G,2018.01.17,thomas123456,Ucha18,0-1,2018.01.17,22:56:52,1681,1667,-11,+11,Standard,300+3,B56,Normal
Rated blitz game,https://lichess.org/lURP6tp0,2018.01.17,thomas123456,aslikeyou,1-0,2018.01.17,15:47:46,1674,1566,+7,-19,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/SevU6f59,2018.01.17,pedrio,thomas123456,1-0,2018.01.17,15:34:35,1715,1683,+9,-9,Standard,300+3,C45,Normal
Rated blitz game,https://lichess.org/uDcaoUqm,2018.01.17,xemanof,thomas123456,0-1,2018.01.17,15:28:37,1632,1674,-9,+9,Standard,300+3,D00,Normal
Rated blitz game,https://lichess.org/3NLRiq9E,2018.01.17,Kuzey34,thomas123456,1-0,2018.01.17,15:14:54,1744,1683,+9,-9,Standard,300+3,D04,Normal
Rated blitz game,https://lichess.org/O4NxlpHc,2018.01.17,thomas123456,Kuzey34,0-1,2018.01.17,15:00:36,1692,1717,-9,+9,Standard,300+3,C00,Normal
Rated bullet game,https://lichess.org/a7zLXeNN,2018.01.15,thomas123456,svita1950,1-0,2018.01.15,18:00:42,1326,1314,+11,-10,Standard,120+1,C47,Time forfeit
Rated bullet game,https://lichess.org/flzWmcRx,2018.01.15,Vakantanka,thomas123456,1-0,2018.01.15,17:53:41,1430,1334,+8,-8,Standard,120+1,C68,Time forfeit
Rated blitz game,https://lichess.org/CxT0ctxz,2018.01.15,thomas123456,Mohsen106,1-0,2018.01.15,17:40:04,1683,1627,+9,-8,Standard,300+3,C41,Normal
Rated bullet game,https://lichess.org/Oify3gth,2018.01.15,dshapeti,thomas123456,0-1,2018.01.15,08:53:10,1284,1325,-9,+9,Standard,120+1,C45,Time forfeit
Rated bullet game,https://lichess.org/JevewgUZ,2018.01.15,dshapeti,thomas123456,0-1,2018.01.15,08:47:56,1294,1315,-10,+10,Standard,120+1,C45,Time forfeit
Rated blitz game,https://lichess.org/xJmOIACg,2018.01.15,thomas123456,palitra,1-0,2018.01.15,08:31:56,1674,1637,+9,-9,Standard,300+3,C01,Time forfeit
Rated blitz game,https://lichess.org/5Lmn7VwB,2018.01.15,palitra,thomas123456,0-1,2018.01.15,08:21:06,1647,1664,-10,+10,Standard,300+3,C44,Normal
Rated blitz game,https://lichess.org/mbOkdsDm,2018.01.14,thomas123456,KAMION1,1-0,2018.01.14,22:42:47,1653,1679,+11,-10,Standard,300+3,B30,Normal
Rated blitz game,https://lichess.org/CE3vsd9e,2018.01.14,thomas123456,sensationmotion,1/2-1/2,2018.01.14,22:26:15,1652,1668,+1,-1,Standard,300+3,B01,Normal
Rated bullet game,https://lichess.org/wBPOyZlF,2018.01.13,bahooooo,thomas123456,0-1,2018.01.13,23:53:33,1249,1306,-9,+9,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/aCqJZ7Z3,2018.01.13,thomas123456,bahooooo,1/2-1/2,2018.01.13,23:47:28,1308,1247,-2,+2,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/CYAhMaGG,2018.01.13,bahooooo,thomas123456,1-0,2018.01.13,23:41:34,1234,1321,+13,-13,Standard,120+1,D02,Time forfeit
Rated bullet game,https://lichess.org/dP9Ov7GD,2018.01.13,combo82,thomas123456,0-1,2018.01.13,23:37:23,1159,1315,-7,+6,Standard,120+1,C20,Normal
Rated bullet game,https://lichess.org/QMik0gmg,2018.01.13,thomas123456,combo82,1-0,2018.01.13,23:32:54,1308,1165,+7,-6,Standard,120+1,C41,Normal
Rated bullet game,https://lichess.org/dhIW2DFa,2018.01.13,thomas123456,ScaccoLento,1-0,2018.01.13,23:27:44,1300,1234,+8,-9,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/9OBCB8ex,2018.01.13,AleAnonMallo,thomas123456,1-0,2018.01.13,23:23:44,1320,1310,+10,-10,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/siU1T1dY,2018.01.13,ScaccoLento,thomas123456,0-1,2018.01.13,23:18:46,1239,1301,-9,+9,Standard,120+1,C54,Time forfeit
Rated bullet game,https://lichess.org/Eap4WjJr,2018.01.13,MontgomeryBurns,thomas123456,0-1,2018.01.13,23:13:43,1239,1292,-9,+9,Standard,120+1,C54,Normal
Rated bullet game,https://lichess.org/JO86zimt,2018.01.13,thomas123456,MontgomeryBurns,0-1,2018.01.13,23:11:40,1305,1226,-13,+13,Standard,120+1,C58,Normal
Rated bullet game,https://lichess.org/RZImKRv6,2018.01.13,thomas123456,tnt4brain1,1-0,2018.01.13,01:14:34,1298,1166,+7,-6,Standard,120+1,B01,Normal
Rated bullet game,https://lichess.org/pqxWA4p5,2018.01.13,tnt4brain1,thomas123456,0-1,2018.01.13,01:11:51,1173,1291,-7,+7,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/QIXoGwsH,2018.01.13,thomas123456,Moyseiev,1-0,2018.01.13,01:08:15,1278,1354,+13,-13,Standard,120+1,B02,Time forfeit
Rated bullet game,https://lichess.org/OVzxpkMr,2018.01.13,Moyseiev,thomas123456,1-0,2018.01.13,01:02:14,1345,1287,+9,-9,Standard,120+1,A01,Normal
Rated bullet game,https://lichess.org/SBODbOu3,2018.01.13,thomas123456,svita1950,1-0,2018.01.13,00:57:37,1275,1328,+12,-12,Standard,120+1,C42,Time forfeit
Rated blitz game,https://lichess.org/Ea1nUx1E,2018.01.12,thomas123456,farfax,1-0,2018.01.12,16:00:24,1642,1626,+10,-10,Standard,300+3,C50,Time forfeit
Rated blitz game,https://lichess.org/vNv9J5Xa,2018.01.12,Carlo77,thomas123456,0-1,2018.01.12,13:20:49,1638,1632,-11,+10,Standard,300+3,D35,Normal
Rated blitz game,https://lichess.org/UQfpissW,2018.01.11,thomas123456,Padre_Pio,1-0,2018.01.11,16:51:24,1622,1600,+10,-9,Standard,300+3,B02,Normal
Rated blitz game,https://lichess.org/q9VnnA54,2018.01.11,thomas123456,drturtle,1-0,2018.01.11,16:13:19,1614,1515,+8,-7,Standard,300+3,C50,Time forfeit
Rated blitz game,https://lichess.org/hTpq7prE,2018.01.11,drturtle,thomas123456,1-0,2018.01.11,16:05:11,1501,1628,+14,-14,Standard,300+3,C25,Normal
Rated blitz game,https://lichess.org/fIaAtmH1,2018.01.10,StalkerZ001,thomas123456,0-1,2018.01.10,21:40:09,1581,1619,-9,+9,Standard,300+3,A06,Time forfeit
Rated blitz game,https://lichess.org/FAmyV8BR,2018.01.10,thomas123456,StalkerZ001,0-1,2018.01.10,21:31:50,1631,1569,-12,+12,Standard,300+3,B10,Normal
Rated bullet game,https://lichess.org/MjI0tJAn,2018.01.10,auchein,thomas123456,1-0,2018.01.10,14:46:05,1379,1283,+10,-8,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/eV4ToIR8,2018.01.10,thomas123456,Bonjostein,0-1,2018.01.10,07:58:33,1295,1216,-12,+39,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/uwVpis2z,2018.01.10,thomas123456,Vmusashi,1-0,2018.01.10,07:52:44,1282,1347,+13,-13,Standard,120+1,B03,Time forfeit
Rated bullet game,https://lichess.org/1eO12mgX,2018.01.10,Vmusashi,thomas123456,1-0,2018.01.10,07:50:13,1337,1292,+10,-10,Standard,120+1,A01,Normal
Rated bullet game,https://lichess.org/4wHqlnWW,2018.01.10,thomas123456,Aidas789,1-0,2018.01.10,07:44:57,1289,960,+3,-3,Standard,120+1,B13,Normal
Rated bullet game,https://lichess.org/TTK9uxAg,2018.01.10,thecheesiestpoof,thomas123456,0-1,2018.01.10,07:40:55,1231,1280,-10,+9,Standard,120+1,C20,Normal
Rated blitz game,https://lichess.org/qkJdkvbF,2018.01.10,thomas123456,Dt2,0-1,2018.01.10,05:26:07,1639,1721,-8,+9,Standard,300+3,C41,Normal
Rated blitz game,https://lichess.org/5Ps1JhB9,2018.01.10,Dt2,thomas123456,0-1,2018.01.10,05:12:38,1736,1626,-15,+13,Standard,300+3,D35,Time forfeit
Rated blitz game,https://lichess.org/VnYHrPjE,2018.01.09,gummystyle,thomas123456,0-1,2018.01.09,16:13:01,1591,1616,-10,+10,Standard,300+3,D35,Normal
Rated blitz game,https://lichess.org/1hzdQK2L,2018.01.09,thomas123456,gummystyle,0-1,2018.01.09,16:00:51,1628,1579,-12,+12,Standard,300+3,B07,Normal
Rated blitz game,https://lichess.org/KNzuZYGd,2018.01.09,piwenzo,thomas123456,0-1,2018.01.09,11:22:37,1640,1617,-11,+11,Standard,300+3,C30,Normal
Rated blitz game,https://lichess.org/2SjWivM7,2018.01.09,thomas123456,piwenzo,0-1,2018.01.09,11:10:01,1627,1630,-10,+10,Standard,300+3,C00,Normal
Rated blitz game,https://lichess.org/gm5RSjAH,2018.01.09,redmonkeybearoo,thomas123456,0-1,2018.01.09,11:03:12,1590,1617,-9,+10,Standard,300+3,C44,Normal
Rated blitz game,https://lichess.org/JN4AXKb8,2018.01.08,thomas123456,dcastrop,1-0,2018.01.08,15:32:38,1609,1580,+8,-72,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/gvqRsF6o,2018.01.08,thomas123456,macmacmac04,1-0,2018.01.08,10:51:43,1601,1510,+8,-8,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/MnZmeq14,2018.01.08,macmacmac04,thomas123456,0-1,2018.01.08,10:43:59,1518,1593,-8,+8,Standard,300+3,C51,Normal
Rated blitz game,https://lichess.org/eR76PwMO,2018.01.08,wert135,thomas123456,0-1,2018.01.08,09:33:42,1577,1582,-11,+11,Standard,300+3,C51,Normal
Rated blitz game,https://lichess.org/JcD0l2zf,2018.01.08,thomas123456,wert135,1-0,2018.01.08,09:22:41,1571,1589,+11,-12,Standard,300+3,C55,Normal
Rated blitz game,https://lichess.org/EfwF9wLT,2018.01.07,bledijacaj,thomas123456,1-0,2018.01.07,20:18:00,1529,1584,+12,-13,Standard,300+3,C24,Normal
Rated blitz game,https://lichess.org/BlxZXDYg,2018.01.06,thomas123456,Valentage,0-1,2018.01.06,16:30:16,1595,1562,-11,+12,Standard,300+3,C15,Normal
Rated blitz game,https://lichess.org/9TRes0wQ,2018.01.06,Valentage,thomas123456,0-1,2018.01.06,16:18:18,1573,1585,-11,+10,Standard,300+3,D30,Time forfeit
Rated blitz game,https://lichess.org/V0Lbc6X6,2018.01.06,thomas123456,Valentage,1-0,2018.01.06,16:07:21,1574,1584,+11,-11,Standard,300+3,C00,Time forfeit
Rated blitz game,https://lichess.org/C4Aa9PlL,2018.01.05,docroj,thomas123456,0-1,2018.01.05,18:37:29,1564,1563,-10,+11,Standard,300+3,C78,Normal
Rated blitz game,https://lichess.org/Mq8CC5Wk,2018.01.05,Ram4o,thomas123456,0-1,2018.01.05,16:06:42,1572,1552,-11,+11,Standard,300+3,B50,Normal
Rated blitz game,https://lichess.org/kAefZEnZ,2018.01.05,thomas123456,Ram4o,0-1,2018.01.05,15:57:16,1563,1561,-11,+11,Standard,300+3,C51,Normal
Rated blitz game,https://lichess.org/e4kpOkKJ,2018.01.05,Ram4o,thomas123456,1-0,2018.01.05,15:46:59,1550,1574,+11,-11,Standard,300+3,C55,Normal
Rated blitz game,https://lichess.org/vz6eFGsE,2018.01.03,chakmorris,thomas123456,1-0,2018.01.03,23:22:51,1605,1584,+10,-10,Standard,300+3,A07,Normal
Rated blitz game,https://lichess.org/gVKQdYnh,2018.01.03,thomas123456,chakmorris,0-1,2018.01.03,23:10:21,1595,1595,-11,+10,Standard,300+3,B06,Normal
Rated blitz game,https://lichess.org/WCGduZY2,2018.01.03,thomas123456,noofellini,1-0,2018.01.03,22:26:10,1584,1597,+11,-11,Standard,300+3,C00,Normal
Rated blitz game,https://lichess.org/WLMdGhkR,2018.01.03,thomas123456,prajwal078,1-0,2018.01.03,22:12:04,1573,1573,+11,-11,Standard,300+3,B00,Normal
Rated blitz game,https://lichess.org/oFObWtlT,2018.01.03,thomas123456,kid12345,0-1,2018.01.03,19:23:51,1583,1608,-10,+15,Standard,300+3,C50,Time forfeit
Rated blitz game,https://lichess.org/5Xt5m2w7,2018.01.02,Heraclito-mov,thomas123456,1-0,2018.01.02,00:34:35,1582,1593,+67,-10,Standard,300+3,E12,Normal
Rated blitz game,https://lichess.org/DMqtH29H,2018.01.02,thomas123456,Heraclito-mov,1-0,2018.01.02,00:19:24,1581,1683,+12,-101,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/l3BU3BAd,2018.01.02,Heraclito-mov,thomas123456,1-0,2018.01.02,00:07:54,1582,1591,+101,-10,Standard,300+3,D37,Normal
Rated blitz game,https://lichess.org/OuViLxLd,2018.01.01,thomas123456,Heraclito-mov,0-1,2018.01.01,23:53:20,1603,1367,-12,+215,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/AekxzhbN,2018.01.01,Heraclito-mov,thomas123456,0-1,2018.01.01,23:39:01,1500,1597,-133,+6,Standard,300+3,D37,Normal
Rated blitz game,https://lichess.org/GlDKKGJ0,2018.01.01,pedroamariz,thomas123456,0-1,2018.01.01,21:08:07,1614,1586,-12,+11,Standard,300+3,D02,Time forfeit
Rated blitz game,https://lichess.org/Vg5yp2lg,2017.12.31,phiLord,thomas123456,1/2-1/2,2017.12.31,11:21:49,1538,1588,+1,-2,Standard,300+3,D30,Normal
Rated blitz game,https://lichess.org/ZdsRLUTu,2017.12.31,thomas123456,Sharbon,1/2-1/2,2017.12.31,11:04:26,1585,1663,+3,-3,Standard,300+3,C52,Normal
Rated blitz game,https://lichess.org/Y8uonQgb,2017.12.31,thomas123456,phiLord,1-0,2017.12.31,10:50:24,1575,1568,+10,-11,Standard,300+3,B90,Normal
Rated blitz game,https://lichess.org/N3cuwEJM,2017.12.30,kirill19821209,thomas123456,0-1,2017.12.30,23:17:44,1570,1564,-11,+11,Standard,300+3,C30,Time forfeit
Rated blitz game,https://lichess.org/Qgt5HY8M,2017.12.30,TiagoNahuel4,thomas123456,1-0,2017.12.30,23:08:00,1610,1574,+9,-10,Standard,300+3,C46,Normal
Rated blitz game,https://lichess.org/iNeHEnYQ,2017.12.30,thomas123456,Daddy858,1-0,2017.12.30,22:54:02,1561,1627,+13,-12,Standard,300+3,C00,Normal
Rated blitz game,https://lichess.org/k9kwbqEG,2017.12.30,andore,thomas123456,1-0,2017.12.30,22:38:53,1543,1573,+11,-12,Standard,300+3,D30,Normal
Rated blitz game,https://lichess.org/4VTBSAxE,2017.12.30,thomas123456,raieden89,0-1,2017.12.30,15:33:52,1583,1601,-10,+10,Standard,300+3,C01,Normal
Rated blitz game,https://lichess.org/7fydQFmV,2017.12.30,raieden89,thomas123456,1-0,2017.12.30,15:25:01,1590,1593,+11,-10,Standard,300+3,C46,Normal
Rated blitz game,https://lichess.org/H8tnWQRd,2017.12.30,thomas123456,raieden89,0-1,2017.12.30,15:17:04,1605,1579,-12,+11,Standard,300+3,C10,Normal
Rated blitz game,https://lichess.org/KEeEKP1b,2017.12.30,K0FEE,thomas123456,0-1,2017.12.30,15:06:07,1629,1593,-12,+12,Standard,300+3,D00,Normal
Rated blitz game,https://lichess.org/he0WfEqf,2017.12.29,Criperpro,thomas123456,0-1,2017.12.29,20:48:32,1500,1587,-137,+6,Standard,300+3,A00,Normal
Rated blitz game,https://lichess.org/OVLzVQ83,2017.12.29,thomas123456,Motti,1-0,2017.12.29,20:40:29,1577,1561,+10,-10,Standard,300+3,C55,Normal
Rated blitz game,https://lichess.org/1GkprVsY,2017.12.29,thomas123456,cumali,1-0,2017.12.29,20:35:59,1568,1534,+9,-10,Standard,300+3,C42,Normal
Rated blitz game,https://lichess.org/MCXzCr4b,2017.12.29,thomas123456,dyingSatyr,0-1,2017.12.29,16:02:10,1577,1603,-9,+10,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/lv0RsKxa,2017.12.29,dyingSatyr,thomas123456,1-0,2017.12.29,15:54:42,1592,1588,+11,-11,Standard,300+3,B91,Normal
Rated blitz game,https://lichess.org/zqw4zZUy,2017.12.29,thomas123456,dyingSatyr,1-0,2017.12.29,15:51:00,1576,1604,+12,-12,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/A4yG9xqw,2017.12.29,tasosvag2,thomas123456,1-0,2017.12.29,15:38:33,1810,1581,+5,-5,Standard,300+3,C69,Normal
Rated blitz game,https://lichess.org/jfmpr7Ff,2017.12.29,thomas123456,K0FEE,0-1,2017.12.29,15:25:38,1591,1590,-10,+11,Standard,300+3,B10,Normal
Rated blitz game,https://lichess.org/4zzBB6Af,2017.12.29,K0FEE,thomas123456,1-0,2017.12.29,15:19:35,1578,1603,+12,-12,Standard,300+3,D00,Normal
Rated blitz game,https://lichess.org/bOsKwO2k,2017.12.28,thomas123456,Zvonkan,1-0,2017.12.28,22:22:20,1593,1568,+10,-10,Standard,300+3,B90,Normal
Rated blitz game,https://lichess.org/7z1xGepB,2017.12.28,Zvonkan,thomas123456,0-1,2017.12.28,22:13:29,1578,1583,-10,+10,Standard,300+3,C78,Normal
Rated blitz game,https://lichess.org/wWzTYGVV,2017.12.28,thomas123456,Zvonkan,0-1,2017.12.28,22:07:28,1594,1567,-11,+11,Standard,300+3,B90,Normal
Rated blitz game,https://lichess.org/7ffyNATa,2017.12.28,Mistborn2,thomas123456,1-0,2017.12.28,21:57:07,1659,1603,+9,-9,Standard,300+3,C45,Normal
Rated blitz game,https://lichess.org/5SHeRZtm,2017.12.28,thomas123456,Mistborn2,0-1,2017.12.28,21:47:07,1612,1650,-9,+9,Standard,300+3,B00,Normal
Rated blitz game,https://lichess.org/NvoyqmYy,2017.12.28,MuchMitch,thomas123456,0-1,2017.12.28,21:34:50,1551,1603,-9,+9,Standard,300+3,C30,Normal
Rated blitz game,https://lichess.org/5pwm0kpr,2017.12.28,thomas123456,zacinthus,0-1,2017.12.28,21:22:16,1614,1606,-11,+11,Standard,300+3,B75,Normal
Rated blitz game,https://lichess.org/lpjLB0wM,2017.12.28,zacinthus,thomas123456,1-0,2017.12.28,21:09:00,1595,1625,+11,-11,Standard,300+3,C77,Normal
Rated blitz game,https://lichess.org/gPeLW4Fr,2017.12.28,thomas123456,zacinthus,1-0,2017.12.28,20:56:50,1615,1605,+10,-10,Standard,300+3,B76,Normal
Rated blitz game,https://lichess.org/AIoRlrPv,2017.12.28,thomas123456,Snowcert,1-0,2017.12.28,14:12:58,1597,1878,+18,-18,Standard,300+3,C52,Normal
Rated blitz game,https://lichess.org/M0fAMcCN,2017.12.28,JADE213,thomas123456,1-0,2017.12.28,14:04:01,1604,1608,+10,-11,Standard,300+3,B50,Normal
Rated blitz game,https://lichess.org/TjIYGZB3,2017.12.28,Elbarra,thomas123456,1-0,2017.12.28,13:51:40,1757,1615,+7,-7,Standard,300+3,D00,Normal
Rated blitz game,https://lichess.org/FxANM6g6,2017.12.28,thomas123456,beano77,0-1,2017.12.28,13:39:44,1626,1591,-11,+12,Standard,300+3,C62,Normal
Rated blitz game,https://lichess.org/WsLRhvzB,2017.12.28,Liaquat_Ali,thomas123456,0-1,2017.12.28,12:25:07,1687,1614,-13,+12,Standard,300+3,C46,Time forfeit
Rated blitz game,https://lichess.org/kHap7gj0,2017.12.28,thomas123456,Liaquat_Ali,1-0,2017.12.28,12:18:30,1600,1700,+14,-13,Standard,300+3,C42,Normal
Rated blitz game,https://lichess.org/eyhUPCnr,2017.12.28,Liaquat_Ali,thomas123456,1-0,2017.12.28,12:13:59,1692,1608,+8,-8,Standard,300+3,C47,Normal
Rated blitz game,https://lichess.org/qXWbGIDH,2017.12.28,quenE4BishopE6,thomas123456,1-0,2017.12.28,12:06:19,1524,1622,+13,-14,Standard,300+3,C69,Normal
Rated blitz game,https://lichess.org/Prn8S8zG,2017.12.28,thomas123456,daire,0-1,2017.12.28,11:54:49,1629,1735,-7,+8,Standard,300+3,C10,Normal
Rated blitz game,https://lichess.org/ioLo4rGX,2017.12.28,thomas123456,esantana,1-0,2017.12.28,11:49:17,1620,1590,+9,-25,Standard,300+3,B01,Normal
Rated blitz game,https://lichess.org/YrjQTWlJ,2017.12.28,Z10N,thomas123456,1-0,2017.12.28,11:36:58,1597,1631,+11,-11,Standard,300+3,C30,Normal
Rated blitz game,https://lichess.org/G1HDeLvE,2017.12.28,thomas123456,msalat,0-1,2017.12.28,11:22:42,1640,1690,-9,+9,Standard,300+3,C40,Normal
